Incident,PERIL,SUBURB,ITEM_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,INCIDENT_DATE_TIME,CLAIM_AMOUNT,ITEM_CATEGORY,ITEM_PERIL_DESCR,SUBURB_RAW,SUBURB_CLEAN,amount_valid,time_reliable
INC-14188,Burglary,LITCHIE FARM,Contents,,,,2021-11-28 00:00:00,51591.34,Home contents - Theft,Theft,LITCHIE FARM,LITCHIE FARM,True,False
INC-14189,Theft,GALESHEWE,Contents,,,,2021-11-28 00:00:00,20898.0,Home contents - Theft,Theft,GALESHEWE,GALESHEWE,True,False
INC-14190,Theft,BELGRADE,Contents,,,,2021-11-28 00:00:00,6300.0,Home contents - Theft,Theft,BELGRADE,BELGRADE,True,False
INC-14191,Burglary,RASLOUW AH,Contents,,,,2021-11-28 00:00:00,17299.0,Home contents - Theft,Theft,RASLOUW AH,RASLOUW AH,True,False
INC-14192,Theft,RYNFIELD,Contents,,,,2021-11-27 22:00:00,22092.0,Home contents - Theft,Theft,RYNFIELD,RYNFIELD,True,True
INC-14193,Theft,TOKOZA,Vehicle,KIA,CERATO KOUP 1.6T GDi  A/T-2014-2020,2014.0,2021-11-27 21:00:00,51892.56,Motor Vehicle - Theft,Theft,TOKOZA,TOKOZA,True,True
INC-14194,Theft,HOUGHTON ESTATE,Contents,,,,2021-11-27 14:00:00,1240283.0,Home contents - Theft,Theft,HOUGHTON ESTATE,HOUGHTON ESTATE,True,True
INC-14195,Theft,GAUTENG BUSINESS PARK,Vehicle,FORD,RANGER 3.2TDCi 3.2 WILDTRAK 4X4 A/T P/U D/C-2015-2020,2018.0,2021-11-27 09:00:00,9092.54,Motor Vehicle - Theft,Theft,GAUTENG BUSINESS PARK,GAUTENG BUSINESS PARK,True,True
INC-14196,Theft,OTTERY,Contents,,,,2021-11-27 07:00:00,5000.0,Home contents - Theft,Theft,OTTERY,OTTERY,True,True
INC-14197,Theft,UITENHAGE,Vehicle,TOYOTA,ETIOS 1.5 Xi 5Dr-2012-,2012.0,2021-11-27 07:00:00,1227.52,Motor Vehicle - Theft,Theft,UITENHAGE,UITENHAGE,True,True
INC-14198,Theft,LEACHVILLE,Contents,,,,2021-11-27 05:22:00,52925.5,Home contents - Theft,Theft,LEACHVILLE,LEACHVILLE,True,True
INC-14199,Theft,SOMERSET WEST,Vehicle,TOYOTA,RAV4 2.0 GX A/T-2015-2020,2019.0,2021-11-27 02:14:00,3835.4,Motor Vehicle - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True
INC-14200,Theft,VOSLOORUS EXT 8,Contents,,,,2021-11-27 01:00:00,23044.0,Home contents - Theft,Theft,VOSLOORUS EXT 8,VOSLOORUS EXT 8,True,True
INC-14201,Theft,THREE RIVERS,Contents,,,,2021-11-27 00:44:00,45544.0,Home contents - Theft,Theft,THREE RIVERS,THREE RIVERS,True,True
INC-14202,Theft,MUSGRAVE,Vehicle,TOYOTA,YARIS T3+ 5Dr-2005-2010,2008.0,2021-11-27 00:40:00,77263.98,Motor Vehicle - Theft,Theft,MUSGRAVE,MUSGRAVE,True,True
INC-14203,Theft,RESERVOIR HILLS,Contents,,,,2021-11-27 00:00:00,25192.0,Home contents - Theft,Theft,RESERVOIR HILLS,RESERVOIR HILLS,True,False
INC-14204,Theft,GONUBIE WEST,Contents,,,,2021-11-27 00:00:00,42329.15,Home contents - Theft,Theft,GONUBIE WEST,GONUBIE WEST,True,False
INC-14205,Theft,ELDORADO PARK,Contents,,,,2021-11-27 00:00:00,52167.95,Home contents - Theft,Theft,ELDORADO PARK,ELDORADO PARK,True,False
INC-14206,Theft,AMANDELRUG,Contents,,,,2021-11-26 22:30:00,71388.99,Home contents - Theft,Theft,AMANDELRUG,AMANDELRUG,True,True
INC-14207,Theft,WYNBERG,Contents,,,,2021-11-26 21:00:00,104924.17,Home contents - Theft,Theft,WYNBERG,WYNBERG,True,True
INC-14208,Theft,BENDOR PARK,Contents,,,,2021-11-26 19:00:00,29478.0,Home contents - Theft,Theft,BENDOR PARK,BENDOR PARK,True,True
INC-14209,Theft,ORANJEZICHT,Contents,,,,2021-11-26 16:30:00,13709.98,Home contents - Theft,Theft,ORANJEZICHT,ORANJEZICHT,True,True
INC-14210,Theft,FOURWAYS,Contents,,,,2021-11-26 13:45:00,599.0,Home contents - Theft,Theft,FOURWAYS,FOURWAYS,True,True
INC-14211,Theft,JUKSKEI PARK,Contents,,,,2021-11-26 11:15:00,31880.0,Home contents - Theft,Theft,JUKSKEI PARK,JUKSKEI PARK,True,True
INC-14214,Theft,PLETTENBERG BAY,Contents,,,,2021-11-26 08:00:00,15599.0,Home contents - Theft,Theft,PLETTENBERG BAY,PLETTENBERG BAY,True,True
INC-14215,Theft,HAENERTSBURG,Contents,,,,2021-11-26 08:00:00,42907.0,Home contents - Theft,Theft,HAENERTSBURG,HAENERTSBURG,True,True
INC-14216,Burglary,WOODSTOCK,Vehicle,TOYOTA,AURIS 1.6 XS-2010-2013,2010.0,2021-11-26 06:10:00,949.99,Motor Vehicle - Theft,Theft,WOODSTOCK,WOODSTOCK,True,True
INC-14217,Theft,PIET RETIEF,Vehicle,ISUZU,KB 250 D-TEQ HO X-RIDER P/U D/C-2016-2016,2016.0,2021-11-26 04:00:00,225800.0,Motor Vehicle - Theft,Theft,PIET RETIEF,PIET RETIEF,True,True
INC-14218,Theft,FLORA PARK,Contents,,,,2021-11-26 04:00:00,77236.0,Home contents - Theft,Theft,FLORA PARK,FLORA PARK,True,True
INC-14219,Theft,WINDSOR,Vehicle,BMW,118i M SPORT 5DR A/T (F20)-2015-2020,2017.0,2021-11-26 03:40:00,6404.22,Motor Vehicle - Theft,Theft,WINDSOR,WINDSOR,True,True
INC-14220,Theft,BOKSBURG,Contents,,,,2021-11-26 01:29:00,9306.0,Home contents - Theft,Theft,BOKSBURG,BOKSBURG,True,True
INC-14222,Theft,BETHLEHEM,Contents,,,,2021-11-25 23:14:00,12825.0,Home contents - Theft,Theft,BETHLEHEM,BETHLEHEM,True,True
INC-14223,Theft,ROUTE 21 BUSINESS PARK,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB 21 LEGEND RS 4X4 A/T P/U D/C-2021-2023,2021.0,2021-11-25 17:00:00,866327.28,Motor Vehicle - Theft,Theft,ROUTE 21 BUSINESS PARK,ROUTE 21 BUSINESS PARK,True,True
INC-14224,Hijack,KAGISO,Vehicle,VOLKSWAGEN,POLO 1.0 TSI TRENDLINE-2017-,2020.0,2021-11-25 15:50:00,269909.89,Motor Vehicle - Theft,Hijack,KAGISO,KAGISO,True,True
INC-14225,Theft,SANDOWN,Vehicle,NISSAN,HARDBODY NP300 2.5 TDi HI-RIDER P/U D/C-2014-2023,2016.0,2021-11-25 15:30:00,15665.57,Motor Vehicle - Theft,Theft,SANDOWN,SANDOWN,True,True
INC-14226,Theft,RETREAT,Contents,,,,2021-11-25 15:00:00,16931.8,Home contents - Theft,Theft,RETREAT,RETREAT,True,True
INC-14227,Armed Robbery,PAROW,Contents,,,,2021-11-25 12:30:00,5320.0,Home contents - Theft,Theft,PAROW,PAROW,True,True
INC-14228,Burglary,BOTHASIG,Contents,,,,2021-11-25 10:00:00,17497.0,Home contents - Theft,Theft,BOTHASIG,BOTHASIG,True,True
INC-14229,Theft,SCOTTBURGH SOUTH,Contents,,,,2021-11-25 06:06:00,6071.6,Home contents - Theft,Theft,SCOTTBURGH SOUTH,SCOTTBURGH SOUTH,True,True
INC-14230,Theft,IFAFI,Contents,,,,2021-11-25 03:00:00,36749.0,Home contents - Theft,Theft,IFAFI,IFAFI,True,True
INC-14231,Theft,FAIRLAND,Contents,,,,2021-11-25 02:43:00,10000.0,Home contents - Theft,Theft,FAIRLAND,FAIRLAND,True,True
INC-14232,Burglary,CROYDON,Contents,,,,2021-11-25 01:46:00,50842.0,Home contents - Theft,Theft,CROYDON,CROYDON,True,True
INC-14234,Theft,FOURWAYS,Contents,,,,2021-11-24 22:12:00,8708.62,Home contents - Theft,Theft,FOURWAYS,FOURWAYS,True,True
INC-14235,Theft,SAND BAY,Contents,,,,2021-11-24 20:04:00,10594.0,Home contents - Theft,Theft,SAND BAY,SAND BAY,True,True
INC-14236,Theft,FAERIE GLEN,Vehicle,TOYOTA,FORTUNER 2.4GD-6 R/B A/T-2016-2020,2019.0,2021-11-24 19:25:00,430524.85,Motor Vehicle - Theft,Theft,FAERIE GLEN,FAERIE GLEN,True,True
INC-14237,Theft,POLOKWANE EXT 34,Contents,,,,2021-11-24 17:30:00,19594.97,Home contents - Theft,Theft,POLOKWANE EXT 34,POLOKWANE EXT 34,True,True
INC-14238,Theft,MBOMBELA,Contents,,,,2021-11-24 17:15:00,10906.98,Home contents - Theft,Theft,MBOMBELA,MBOMBELA,True,True
INC-14239,Theft,ATHLONE,Vehicle,TOYOTA,ETIOS 1.5 Xs/SPRINT-2012-2022,2014.0,2021-11-24 16:00:00,5583.6,Motor Vehicle - Theft,Theft,ATHLONE,ATHLONE,True,True
INC-14240,Theft,SUMMERSTRAND,Contents,,,,2021-11-24 15:00:00,8180.0,Home contents - Theft,Theft,SUMMERSTRAND,SUMMERSTRAND,True,True
INC-14241,Theft,MEYERSDAL,Vehicle,FORD,RANGER 3.2TDCi WILDTRAK 4X4 A/T P/U D/C-2013-2016,2014.0,2021-11-24 14:52:00,235204.13,Motor Vehicle - Theft,Theft,MEYERSDAL,MEYERSDAL,True,True
INC-14242,Theft,HELIKON PARK,Vehicle,CHEVROLET,UTILITY 1.4 CLUB P/U S/C-2011-2018,2013.0,2021-11-24 11:30:00,47503.41,Motor Vehicle - Theft,Theft,HELIKON PARK,HELIKON PARK,True,True
INC-14243,Theft,HELIKON PARK,Vehicle,MINI,COOPER-2010-2014,2010.0,2021-11-24 11:30:00,66569.54,Motor Vehicle - Theft,Theft,HELIKON PARK,HELIKON PARK,True,True
INC-14244,Theft,HELIKON PARK,Contents,,,,2021-11-24 11:30:00,450308.0,Home contents - Theft,Theft,HELIKON PARK,HELIKON PARK,True,True
INC-14245,Theft,RONDEBOSCH,Contents,,,,2021-11-24 07:00:00,31757.83,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True
INC-14246,Hijack,ALEXANDRA,Vehicle,HONDA,CIVIC 1.8 EXECUTIVE 5Dr A/T-2015-2017,2015.0,2021-11-24 05:00:00,172399.69,Motor Vehicle - Theft,Hijack,ALEXANDRA,ALEXANDRA,True,True
INC-14247,Theft,LANGENHOVEN PARK,Contents,,,,2021-11-24 03:40:00,56996.0,Home contents - Theft,Theft,LANGENHOVEN PARK,LANGENHOVEN PARK,True,True
INC-14249,Theft,FARRARMERE,Contents,,,,2021-11-24 00:00:00,11999.0,Home contents - Theft,Theft,FARRARMERE,FARRARMERE,True,False
INC-14250,Hijack,SAVOY ESTATE,Vehicle,HAVAL,H2 1.5T LUXURY A/T-2017-2022,2019.0,2021-11-23 19:52:00,16096.84,Motor Vehicle - Theft,Hijack,SAVOY ESTATE,SAVOY ESTATE,True,True
INC-14251,Theft,PRETORIA CENTRAL,Vehicle,MERCEDES-BENZ,E 350 COUPE-2009-2013,2013.0,2021-11-23 18:30:00,11476.35,Motor Vehicle - Theft,Theft,PRETORIA CENTRAL,PRETORIA CENTRAL,True,True
INC-14252,Theft,NOORDWYK,Vehicle,FORD,RANGER 3.2TDCi XLT 4X4 A/T P/U D/C-2011-2016,2013.0,2021-11-23 16:00:00,19621.78,Motor Vehicle - Theft,Theft,NOORDWYK,NOORDWYK,True,True
INC-14253,Theft,NEWLANDS,Vehicle,SUZUKI,CELERIO 1.0 GL-2015-2022,2018.0,2021-11-23 14:00:00,4978.12,Motor Vehicle - Theft,Theft,NEWLANDS,NEWLANDS,True,True
INC-14254,Theft,MANABA BEACH,Contents,,,,2021-11-23 13:00:00,26456.0,Home contents - Theft,Theft,MANABA BEACH,MANABA BEACH,True,True
INC-14255,Theft,ROODEPOORT,Contents,,,,2021-11-23 09:36:00,13056.74,Home contents - Theft,Theft,ROODEPOORT,ROODEPOORT,True,True
INC-14256,Theft,STELLENBOSCH,Vehicle,TOYOTA,PRADO VX-L 2.8GD A/T-2020-,2021.0,2021-11-23 09:06:00,5577.5,Motor Vehicle - Theft,Theft,STELLENBOSCH,STELLENBOSCH,True,True
INC-14257,Theft,SUIDEROORD,Contents,,,,2021-11-23 01:00:00,17598.0,Home contents - Theft,Theft,SUIDEROORD,SUIDEROORD,True,True
INC-14258,Burglary,ROSEVILLE,Contents,,,,2021-11-23 00:00:00,24308.0,Home contents - Theft,Theft,ROSEVILLE,ROSEVILLE,True,False
INC-14259,Theft,RESERVOIR HILLS,Vehicle,BMW,320D M SPORT A/T (F30)-2012-2015,2014.0,2021-11-22 20:45:00,137074.08,Motor Vehicle - Theft,Theft,RESERVOIR HILLS,RESERVOIR HILLS,True,True
INC-14260,Theft,KYALAMI GARDENS,Vehicle,PORSCHE,CAYENNE DIESEL PLATINUM (E2)-2016-2018,2016.0,2021-11-22 19:00:00,24927.66,Motor Vehicle - Theft,Theft,KYALAMI GARDENS,KYALAMI GARDENS,True,True
INC-14261,Theft,TAMBOERSKLOOF,Contents,,,,2021-11-22 17:15:00,14803.0,Home contents - Theft,Theft,TAMBOERSKLOOF,TAMBOERSKLOOF,True,True
INC-14262,Theft,PAROW,Contents,,,,2021-11-22 11:41:00,609.5,Home contents - Theft,Theft,PAROW,PAROW,True,True
INC-14263,Theft,SECUNDA,Contents,,,,2021-11-22 04:30:00,8295.0,Home contents - Theft,Theft,SECUNDA,SECUNDA,True,True
INC-14264,Theft,WELTEVREDENPARK,Contents,,,,2021-11-22 00:00:00,5098.0,Home contents - Theft,Theft,WELTEVREDENPARK,WELTEVREDENPARK,True,False
INC-14265,Theft,BRYANSTON,Contents,,,,2021-11-21 17:00:00,2257.75,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,True
INC-14266,Theft,NASREC,Vehicle,TOYOTA,FORTUNER 3.0D-4D 4X4 A/T-2011-2017,2014.0,2021-11-21 13:34:00,289276.2,Motor Vehicle - Theft,Theft,NASREC,NASREC,True,True
INC-14267,Theft,CAPE FARMS,Vehicle,CHEVROLET,CORSA UTILITY 1.4 P/U S/C-2010-2012,2011.0,2021-11-21 10:00:00,9618.77,Motor Vehicle - Theft,Theft,CAPE FARMS,CAPE FARMS,True,True
INC-14268,Theft,NASREC,Vehicle,TOYOTA,FORTUNER 3.0D-4D 4X4-2011-2017,2012.0,2021-11-21 07:15:00,242990.89,Motor Vehicle - Theft,Theft,NASREC,NASREC,True,True
INC-14269,Theft,GLENWOOD,Vehicle,VOLKSWAGEN,POLO VIVO GP 1.6 COMFORTLINE 5DR-2014-2018,2017.0,2021-11-21 04:10:00,32705.68,Motor Vehicle - Theft,Theft,GLENWOOD,GLENWOOD,True,True
INC-14270,Theft,SASOLBURG,Contents,,,,2021-11-21 02:30:00,19398.0,Home contents - Theft,Theft,SASOLBURG,SASOLBURG,True,True
INC-14271,Theft,WONDERBOOM SOUTH,Contents,,,,2021-11-21 00:00:00,6071.6,Home contents - Theft,Theft,WONDERBOOM SOUTH,WONDERBOOM SOUTH,True,False
INC-14272,Theft,PAULSHOF,Contents,,,,2021-11-21 00:00:00,6029.0,Home contents - Theft,Theft,PAULSHOF,PAULSHOF,True,False
INC-14273,Theft,CONSTANTIA KLOOF,Contents,,,,2021-11-20 21:00:00,196520.71,Home contents - Theft,Theft,CONSTANTIA KLOOF,CONSTANTIA KLOOF,True,True
INC-14274,Theft,HOUT BAY,Vehicle,HYUNDAI,GETZ 1.5 CRDi HS-2006-2010,2007.0,2021-11-20 18:35:00,14110.01,Motor Vehicle - Theft,Theft,HOUT BAY,HOUT BAY,True,True
INC-14275,Theft,HOUT BAY,Contents,,,,2021-11-20 18:35:00,96997.15,Home contents - Theft,Theft,HOUT BAY,HOUT BAY,True,True
INC-14276,Theft,PARKHURST,Vehicle,TOYOTA,FORTUNER 3.0D-4D 4X4 A/T-2011-2017,2015.0,2021-11-20 18:31:00,318265.64,Motor Vehicle - Theft,Theft,PARKHURST,PARKHURST,True,True
INC-14277,Theft,HILLCREST,Contents,,,,2021-11-20 15:00:00,2499.0,Home contents - Theft,Theft,HILLCREST,HILLCREST,True,True
INC-14279,Theft,NORTH RIDING,Vehicle,TOYOTA,LAND CRUISER 200 V8 TD VX A/T-2009-2012,2011.0,2021-11-20 13:00:00,520118.03,Motor Vehicle - Theft,Theft,NORTH RIDING,NORTH RIDING,True,True
INC-14281,Theft,LAWRENCE ROCKS,Contents,,,,2021-11-20 03:00:00,7706.0,Home contents - Theft,Theft,LAWRENCE ROCKS,LAWRENCE ROCKS,True,True
INC-14282,Theft,ELANDIA,Contents,,,,2021-11-20 01:30:00,5071.6,Home contents - Theft,Theft,ELANDIA,ELANDIA,True,True
INC-14283,Theft,HURL PARK,Contents,,,,2021-11-20 00:00:00,44236.8,Home contents - Theft,Theft,HURL PARK,HURL PARK,True,False
INC-14284,Theft,SCHOEMANSVILLE,Contents,,,,2021-11-20 00:00:00,57336.97,Home contents - Theft,Theft,SCHOEMANSVILLE,SCHOEMANSVILLE,True,False
INC-14285,Theft,WITSAND,Contents,,,,2021-11-20 00:00:00,33836.0,Home contents - Theft,Theft,WITSAND,WITSAND,True,False
INC-14286,Theft,PALM BEACH,Vehicle,BMW,118i SPORT LINE 5DR A/T (F20)-2015-2020,2017.0,2021-11-19 22:30:00,5744.15,Motor Vehicle - Theft,Theft,PALM BEACH,PALM BEACH,True,True
INC-14287,Theft,PARKDENE,Contents,,,,2021-11-19 20:00:00,16647.36,Home contents - Theft,Theft,PARKDENE,PARKDENE,True,True
INC-14288,Hijack,BUCCLEUCH,Contents,,,,2021-11-19 17:20:00,3434.81,Home contents - Theft,Theft,BUCCLEUCH,BUCCLEUCH,True,True
INC-14289,Hijack,BUCCLEUCH,Vehicle,BMW,220i SPORT LINE A/T(F22)-2014-2023,2020.0,2021-11-19 17:20:00,190052.5,Motor Vehicle - Theft,Hijack,BUCCLEUCH,BUCCLEUCH,True,True
INC-14290,Stolen and recovered,SUNRIDGE PARK,Vehicle,KIA,SORENTO 2.2D 4X4 A/T-2009-2013,2013.0,2021-11-19 17:15:00,26162.57,Motor Vehicle - Theft,Theft,SUNRIDGE PARK,SUNRIDGE PARK,True,True
INC-14291,Theft,ISIPINGO RAIL,Contents,,,,2021-11-19 17:00:00,27908.61,Home contents - Theft,Theft,ISIPINGO RAIL,ISIPINGO RAIL,True,True
INC-14292,Theft,SIR LOWRYS PASS,Contents,,,,2021-11-19 17:00:00,62941.0,Home contents - Theft,Theft,SIR LOWRYS PASS,SIR LOWRYS PASS,True,True
INC-14293,Theft,RIEBEEK KASTEEL,Contents,,,,2021-11-19 16:00:00,137203.0,Home contents - Theft,Theft,RIEBEEK KASTEEL,RIEBEEK KASTEEL,True,True
INC-14294,Theft,HORISON PARK,Contents,,,,2021-11-19 15:41:00,33131.6,Home contents - Theft,Theft,HORISON PARK,HORISON PARK,True,True
INC-14295,Theft,JOHANNESBURG,Contents,,,,2021-11-19 13:17:00,3217.0,Home contents - Theft,Theft,JOHANNESBURG,JOHANNESBURG,True,True
INC-14297,Theft,OBSERVATORY,Vehicle,NISSAN,ALMERA 1.6 COMFORT (H14/25)-2003-2006,2003.0,2021-11-19 11:03:00,5947.52,Motor Vehicle - Theft,Theft,OBSERVATORY,OBSERVATORY,True,True
INC-14298,Theft,ROBINDALE,Contents,,,,2021-11-19 09:45:00,37929.5,Home contents - Theft,Theft,ROBINDALE,ROBINDALE,True,True
INC-14299,Theft,WELVERDIEND,Contents,,,,2021-11-19 09:30:00,23817.0,Home contents - Theft,Theft,WELVERDIEND,WELVERDIEND,True,True
INC-14300,Theft,PINETOWN,Vehicle,MERCEDES-BENZ,GLA 200 A/T-2020-2023,2021.0,2021-11-19 02:30:00,3316.65,Motor Vehicle - Theft,Theft,PINETOWN,PINETOWN,True,True
INC-14301,Theft,GROOTFONTEIN COUNTRY ESTATES,Contents,,,,2021-11-19 02:15:00,31241.0,Home contents - Theft,Theft,GROOTFONTEIN COUNTRY ESTATES,GROOTFONTEIN COUNTRY ESTATES,True,True
INC-14302,Theft,BOSKRUIN,Contents,,,,2021-11-19 01:45:00,63718.0,Home contents - Theft,Theft,BOSKRUIN,BOSKRUIN,True,True
INC-14303,Theft,SOMERSET WEST,Contents,,,,2021-11-19 01:33:00,14000.0,Home contents - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True
INC-14304,Theft,HENLEY ON KLIP,Contents,,,,2021-11-19 01:13:00,41835.8,Home contents - Theft,Theft,HENLEY ON KLIP,HENLEY ON KLIP,True,True
INC-14305,Theft,MAMELODI EAST OPEN AREA,Vehicle,NISSAN,1400 STD 5 Speed (408) P/U S/C-1990-2008,2003.0,2021-11-19 00:00:00,24466.75,Motor Vehicle - Theft,Theft,MAMELODI EAST OPEN AREA,MAMELODI EAST OPEN AREA,True,False
INC-14306,Armed Robbery,FRANKLIN ROOSEVELT PARK,Contents,,,,2021-11-18 20:31:00,1828.5,,Armed Robbery,FRANKLIN ROOSEVELT PARK,FRANKLIN ROOSEVELT PARK,True,True
INC-14307,Theft,MARGATE,Contents,,,,2021-11-18 17:00:00,35917.0,Home contents - Theft,Theft,MARGATE,MARGATE,True,True
INC-14308,Theft,ROSEBANK,Contents,,,,2021-11-18 16:00:00,12648.0,Home contents - Theft,Theft,ROSEBANK,ROSEBANK,True,True
INC-14309,Theft,PORT ELIZABETH CENTRAL,Vehicle,KIA,PICANTO 1.0 LX-2011-2017,2012.0,2021-11-18 15:30:00,5113.45,Motor Vehicle - Theft,Theft,PORT ELIZABETH CENTRAL,PORT ELIZABETH CENTRAL,True,True
INC-14310,Theft,LA MERCY,Vehicle,TATA,INDICA 1.4 LE/LGI LTD-2007-2018,2010.0,2021-11-18 14:00:00,43595.86,Motor Vehicle - Theft,Theft,LA MERCY,LA MERCY,True,True
INC-14311,Theft,DURBAN CENTRAL,Vehicle,MERCEDES-BENZ,GLA 200 PROGRESSIVE A/T-2021-,2021.0,2021-11-18 13:30:00,7377.7,Motor Vehicle - Theft,Theft,DURBAN CENTRAL,DURBAN CENTRAL,True,True
INC-14312,Theft,HURLINGHAM GARDENS,Contents,,,,2021-11-18 12:30:00,60991.0,Home contents - Theft,Theft,HURLINGHAM GARDENS,HURLINGHAM GARDENS,True,True
INC-14313,Theft,MAYBERRY PARK,Contents,,,,2021-11-18 12:00:00,57571.95,Home contents - Theft,Theft,MAYBERRY PARK,MAYBERRY PARK,True,True
INC-14314,Theft,SEZELA,Contents,,,,2021-11-18 11:49:00,25489.0,Home contents - Theft,Theft,SEZELA,SEZELA,True,True
INC-14315,Theft,CLAREMONT,Contents,,,,2021-11-18 11:00:00,42466.0,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True
INC-14316,Theft,UPINGTON,Contents,,,,2021-11-18 08:52:00,43291.55,Home contents - Theft,Theft,UPINGTON,UPINGTON,True,True
INC-14317,Theft,RONDEBOSCH,Contents,,,,2021-11-18 06:00:00,16690.59,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True
INC-14318,Theft,PARADISE,Contents,,,,2021-11-18 00:00:00,10828.59,Home contents - Theft,Theft,PARADISE,PARADISE,True,False
INC-14319,Theft,SARHONGA,Vehicle,ISUZU,D-MAX 300 LX A/T D/C P/U-2018-2023,2020.0,2021-11-17 22:00:00,7728.74,Motor Vehicle - Theft,Theft,SARHONGA,SARHONGA,True,True
INC-14320,Theft,ANDERBOLT,Vehicle,GWM,STEED 5 2.0 VGT SX P/U D/C-2018-2022,2019.0,2021-11-17 16:20:00,5286.06,Motor Vehicle - Theft,Theft,ANDERBOLT,ANDERBOLT,True,True
INC-14321,Theft,WOODMEAD,Vehicle,TOYOTA,LANDCRUISER 200 V8 4.5D VX A/T-2012-2016,2016.0,2021-11-17 15:09:00,796006.75,Motor Vehicle - Theft,Theft,WOODMEAD,WOODMEAD,True,True
INC-14322,Theft,DE BEERS,Vehicle,MAZDA,BT-50 3.2TDi SLE A/T P/U D/C-2012-2018,2015.0,2021-11-17 13:15:00,97754.9,Motor Vehicle - Theft,Theft,DE BEERS,DE BEERS,True,True
INC-14323,Theft,VIEWCREST,Contents,,,,2021-11-17 12:00:00,148001.5,Home contents - Theft,Theft,VIEWCREST,VIEWCREST,True,True
INC-14324,Theft,NIEUW MUCKLENEUK,Vehicle,TOYOTA,FORTUNER 2.8GD-6 EPIC A/T-2020-2023,2020.0,2021-11-17 09:00:00,677992.69,Motor Vehicle - Theft,Theft,NIEUW MUCKLENEUK,NIEUW MUCKLENEUK,True,True
INC-14325,Theft,BUCCLEUCH,Contents,,,,2021-11-17 06:40:00,16503.0,Home contents - Theft,Theft,BUCCLEUCH,BUCCLEUCH,True,True
INC-14326,Theft,KRUGERSDORP WEST,Contents,,,,2021-11-17 06:13:00,8539.97,Home contents - Theft,Theft,KRUGERSDORP WEST,KRUGERSDORP WEST,True,True
INC-14327,Theft,ST FRANCIS BAY,Contents,,,,2021-11-17 02:00:00,9028.41,Home contents - Theft,Theft,ST FRANCIS BAY,ST FRANCIS BAY,True,True
INC-14328,Theft,CRESTHOLME,Contents,,,,2021-11-17 01:50:00,11894.0,Home contents - Theft,Theft,CRESTHOLME,CRESTHOLME,True,True
INC-14329,Theft,ROOSSENEKAL,Vehicle,VOLKSWAGEN,AMAROK 3.0 TDi H-LINE 4MOT A/T D/C P/U-2017-2021,2019.0,2021-11-17 00:00:00,27762.31,Motor Vehicle - Theft,Theft,ROOSSENEKAL,ROOSSENEKAL,True,False
INC-14331,Theft,RUIMSIG,Contents,,,,2021-11-16 12:21:00,32145.9,Home contents - Theft,Theft,RUIMSIG,RUIMSIG,True,True
INC-14332,Theft,KEMPTON PARK CENTRAL,Vehicle,AUDI,A3 SPORTBACK 1.6 TDi S STRONIC-2013-2016,2014.0,2021-11-16 11:00:00,2953.2,Motor Vehicle - Theft,Theft,KEMPTON PARK CENTRAL,KEMPTON PARK CENTRAL,True,True
INC-14333,Theft,TONGAAT,Contents,,,,2021-11-16 07:30:00,13096.0,Home contents - Theft,Theft,TONGAAT,TONGAAT,True,True
INC-14334,Theft,GLENWOOD,Vehicle,HYUNDAI,GETZ 1.4 HS-2006-2012,2010.0,2021-11-16 07:30:00,62348.14,Motor Vehicle - Theft,Theft,GLENWOOD,GLENWOOD,True,True
INC-14335,Theft,PIETERMARITZBURG,Contents,,,,2021-11-16 01:30:00,2790.0,Home contents - Theft,Theft,PIETERMARITZBURG,PIETERMARITZBURG,True,True
INC-14336,Windscreen/ Motor glass damage,WYNBERG,Vehicle,FIAT,PALIO GO 5Dr-2003-2005,2004.0,2021-11-16 00:00:00,3154.25,Motor Vehicle - Theft,Theft,WYNBERG,WYNBERG,True,False
INC-14337,Theft,ST JAMES,Contents,,,,2021-11-16 00:00:00,5205.0,Home contents - Theft,Theft,ST JAMES,ST JAMES,True,False
INC-14338,Hijack,MAYFAIR WEST,Vehicle,HYUNDAI,ACCENT 1.6 GLS HS A/T-2006-2011,2007.0,2021-11-16 00:00:00,12456.97,Motor Vehicle - Theft,Hijack,MAYFAIR WEST,MAYFAIR WEST,True,False
INC-14339,Theft,MONTANA,Contents,,,,2021-11-15 22:30:00,159685.35,Home contents - Theft,Theft,MONTANA,MONTANA,True,True
INC-14340,Theft,MDANTSANE UNIT 1,Contents,,,,2021-11-15 19:35:00,7959.98,Home contents - Theft,Theft,MDANTSANE UNIT 1,MDANTSANE UNIT 1,True,True
INC-14341,Theft,ZONNEBLOEM,Vehicle,VOLKSWAGEN,POLO 1.0 TSI TRENDLINE-2017-2023,2021.0,2021-11-15 18:27:00,10449.79,Motor Vehicle - Theft,Theft,ZONNEBLOEM,ZONNEBLOEM,True,True
