Incident,PERIL,SUBURB,ITEM_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,INCIDENT_DATE_TIME,CLAIM_AMOUNT,ITEM_CATEGORY,ITEM_PERIL_DESCR,SUBURB_RAW,SUBURB_CLEAN,amount_valid,time_reliable,METRO
INC-15121,Theft,TABLE VIEW,Vehicle,TOYOTA,COROLLA 1.6 GL FWD-1984-1988,1986.0,2021-09-05 18:00:00,30349.81,Motor Vehicle - Theft,Theft,TABLE VIEW,TABLE VIEW,True,True,Cape Town
INC-15140,Theft,RONDEBOSCH,Contents,,,,2021-09-02 20:30:00,36493.96,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-15148,Theft,SEA POINT,Vehicle,TOYOTA,COROLLA 1.3 ADVANCED-2010-2014,2011.0,2021-09-02 04:00:00,3904.25,Motor Vehicle - Theft,Theft,SEA POINT,SEA POINT,True,True,Cape Town
INC-15153,Theft,BEDFORDVIEW,Contents,,,,2021-09-01 21:00:00,8458.0,Home contents - Theft,Theft,BEDFORDVIEW,BEDFORDVIEW,True,True,Gauteng
INC-15170,Theft,BRYANSTON,Contents,,,,2021-09-01 00:00:00,42285.43,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,False,Gauteng
INC-15214,Theft,SOMERSET WEST,Contents,,,,2021-08-27 01:40:00,79969.0,Home contents - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True,Cape Town
INC-15222,Theft,CLAREMONT,Contents,,,,2021-08-26 10:45:00,56989.0,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-15237,Theft,NEWLANDS,Contents,,,,2021-08-25 02:15:00,45976.96,Home contents - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-15259,Theft,CLAREMONT,Contents,,,,2021-08-21 20:30:00,4999.9,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-15273,Theft,WATERKLOOF RIDGE,Contents,,,,2021-08-20 04:28:00,22700.0,Home contents - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-15279,Armed Robbery,CENTURION CENTRAL,Contents,,,,2021-08-19 15:56:00,22261.0,Home contents - Theft,Theft,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-15295,Theft,CAPE TOWN CITY CENTRE,Contents,,,,2021-08-18 11:12:00,35658.94,Home contents - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-15311,Theft,CAPE TOWN CITY CENTRE,Vehicle,TOYOTA,ETIOS CROSS 1.5 Xs 5Dr-2014-2022,2015.0,2021-08-16 06:26:00,3904.25,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-15354,Theft,RONDEBOSCH,Vehicle,LAND ROVER,DEFENDER 90 2.5 TD5-2003-2003,2003.0,2021-08-12 12:40:00,4489.37,Motor Vehicle - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-15368,Theft,RONDEBOSCH,Contents,,,,2021-08-11 05:40:00,36000.0,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-15378,Theft,NEWLANDS,Vehicle,TOYOTA,FORTUNER 3.0D-4D R/B-2011-2017,2014.0,2021-08-10 12:45:00,2892.8,Motor Vehicle - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-15425,Theft,NEWLANDS,Contents,,,,2021-08-05 09:41:00,10985.38,Home contents - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-15429,Theft,RONDEBOSCH,Contents,,,,2021-08-05 00:00:00,74133.66,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,False,Cape Town
INC-15455,Burglary,WATERKLOOF RIDGE,Contents,,,,2021-08-01 11:23:00,32584.0,Home contents - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-15473,Theft,CAPE TOWN CITY CENTRE,Vehicle,FIAT,500X 1.4T CROSS-2015-2022,2015.0,2021-07-31 07:00:00,9786.25,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-15529,Theft,CENTURION CENTRAL,Vehicle,VOLKSWAGEN,AMAROK 2.0 BiTDi HIGHLINE 132KW 4MOT A/T D/C P/U-2013-2020,2015.0,2021-07-25 13:00:00,21892.76,Motor Vehicle - Theft,Theft,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-15530,Theft,TABLE VIEW,Contents,,,,2021-07-25 07:06:00,79814.01,Home contents - Theft,Theft,TABLE VIEW,TABLE VIEW,True,True,Cape Town
INC-15535,Theft,CAPE TOWN CITY CENTRE,Vehicle,VOLKSWAGEN,CADDY4 CREWBUS 1.6i  (7 SEAT)-2017-2022,2018.0,2021-07-24 23:00:00,3938.75,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-15540,Theft,CLAREMONT,Vehicle,KIA,PICANTO 1.0 START-2017-,2018.0,2021-07-24 18:00:00,3154.25,Motor Vehicle - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-15542,Theft,BRYANSTON,Vehicle,TOYOTA,HILUX 3.0D-4D RAIDER XTRA CAB P/U S/C-2011-2014,2013.0,2021-07-24 17:20:00,183748.09,Motor Vehicle - Theft,Theft,BRYANSTON,BRYANSTON,True,True,Gauteng
INC-15557,Theft,CLAREMONT,Contents,,,,2021-07-23 00:00:00,22149.18,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,False,Cape Town
INC-15561,Theft,RONDEBOSCH,Vehicle,FORD,ECOSPORT 1.0 ECOBOOST TREND A/T-2018-,2018.0,2021-07-22 17:00:00,3904.25,Motor Vehicle - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-15564,Theft,GARSFONTEIN,Contents,,,,2021-07-22 02:37:00,30447.82,Home contents - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-15573,Theft,SEA POINT,Vehicle,LAND ROVER,FREELANDER II 2.2 SD4 SE A/T-2010-2012,2011.0,2021-07-21 07:30:00,7963.76,Motor Vehicle - Theft,Theft,SEA POINT,SEA POINT,True,True,Cape Town
INC-15576,Theft,BRYANSTON,Contents,,,,2021-07-21 03:00:00,36946.0,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,True,Gauteng
INC-15582,Armed Robbery,SEA POINT,Vehicle,AUDI,A1 SPORTBACK 1.2T FSi ATTRACTION-2012-2015,2015.0,2021-07-20 11:35:00,20000.0,,Armed Robbery,SEA POINT,SEA POINT,True,True,Cape Town
INC-15583,Theft,SEA POINT,Contents,,,,2021-07-20 11:14:00,26999.0,Home contents - Theft,Theft,SEA POINT,SEA POINT,True,True,Cape Town
INC-15588,Theft,CLAREMONT,Contents,,,,2021-07-19 00:00:00,104396.21,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,False,Cape Town
INC-15612,Theft,CAPE TOWN CITY CENTRE,Vehicle,LAND ROVER,DISCOVERY 4 3.0 TD/SD V6 SE-2009-2018,2011.0,2021-07-15 14:30:00,4453.35,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-15631,Theft,FOURWAYS,Contents,,,,2021-07-13 05:00:00,28048.0,Home contents - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-15646,Theft,CLAREMONT,Vehicle,TOYOTA,FORTUNER 2.8GD-6 R/B A/T-2016-2020,2017.0,2021-07-11 05:00:00,3938.75,Motor Vehicle - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-15684,Theft,SOMERSET WEST,Contents,,,,2021-07-07 13:11:00,12921.6,Home contents - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True,Cape Town
INC-15692,Theft,CENTURION CENTRAL,Vehicle,TOYOTA,COROLLA 1.3 L FWD-1984-1988,1986.0,2021-07-06 15:20:00,45424.46,Motor Vehicle - Theft,Theft,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-15700,Theft,MENLO PARK,Vehicle,TOYOTA,ETIOS 1.5 Xs/SPRINT 5Dr-2012-,2016.0,2021-07-05 14:00:00,124090.44,Motor Vehicle - Theft,Theft,MENLO PARK,MENLO PARK,True,True,Gauteng
